"PaperId","Title","Year","URL","ReferenceCount","CitationCount","InfluentialCitationCount","IsOpenAccess","fieldsOfStudy"
"4c254026a24e7b9b7cbb0bf637ba6db4c39b757b","Epistemological Understanding in Science Learning: The Consistency of Representations across Contexts.","2000","https://www.semanticscholar.org/paper/4c254026a24e7b9b7cbb0bf637ba6db4c39b757b","23","142","10","False","['Sociology']"
"654178b98e40a9534bb6dbcf83d8374999cd589c","On the Limits to Inequality in Representation","2008","https://www.semanticscholar.org/paper/654178b98e40a9534bb6dbcf83d8374999cd589c","83","178","7","True","['Political Science']"
"38814e8174f789b26a20564c7bf6e82e735931f3","The Cambridge Handbook of Earth Science Data","2009","https://www.semanticscholar.org/paper/38814e8174f789b26a20564c7bf6e82e735931f3","0","40","4","True","['Geography']"
"4c620c9536c8666fad7b4c00ae357b0d028efa90","Architecture and design of storage and data management for the NASA Earth observing system Data and Information System (EOSDIS)","1995","https://www.semanticscholar.org/paper/4c620c9536c8666fad7b4c00ae357b0d028efa90","10","48","1","False","['Computer Science']"
"2a6f535e885864ccb6e9830a9313feb04ba0ed56","Constructivism: Sound theory for explicating the practice of science and science teaching","1998","https://www.semanticscholar.org/paper/2a6f535e885864ccb6e9830a9313feb04ba0ed56","0","201","10","False","['Sociology']"
"b23732635a9890784aee40c828f2dd277aad252c","Control flow, data flow and program complexity","1984","https://www.semanticscholar.org/paper/b23732635a9890784aee40c828f2dd277aad252c","0","133","2","False","['Computer Science']"
"39f3e79da2f903a76607c792db6e3bf2c78e844b","Big names or big ideas: Do peer-review panels select the best science proposals?","2015","https://www.semanticscholar.org/paper/39f3e79da2f903a76607c792db6e3bf2c78e844b","31","144","6","False","['Psychology', 'Medicine']"
"ef61e337230ddd55ee26d6e7b785388a400a5393","COSMIC System Description","2000","https://www.semanticscholar.org/paper/ef61e337230ddd55ee26d6e7b785388a400a5393","66","284","10","True","['Geology']"
"8c5e1ff54d0dd2b1e44f7de5730ee9e7ee293beb","Exploring a ROSE-garden: Norwegian youth’s orientations towards science – seen as signs of late modern identities","2012","https://www.semanticscholar.org/paper/8c5e1ff54d0dd2b1e44f7de5730ee9e7ee293beb","0","128","16","True","['Sociology']"
"bae3d1c60dae3654903add37aa88eb581712aae5","Cloudy, increasingly FAIR; revisiting the FAIR Data guiding principles for the European Open Science Cloud","2017","https://www.semanticscholar.org/paper/bae3d1c60dae3654903add37aa88eb581712aae5","15","154","5","True","['Computer Science']"
"3cea55503419aa6eb4088c6d871cc5f824b8ce5e","The Bethesda System for Reporting Thyroid Cytopathology.","2009","https://www.semanticscholar.org/paper/3cea55503419aa6eb4088c6d871cc5f824b8ce5e","83","1642","162","True","['Medicine']"
"a5d97414404a8050fdfa9395ec9b04f260bd048a","Time use research in the social sciences","2002","https://www.semanticscholar.org/paper/a5d97414404a8050fdfa9395ec9b04f260bd048a","0","153","5","False","['Sociology']"
"ed7c3d6259cae62c460ac563ce8380ba2ba8194f","Violence Against Immigrant Women","2002","https://www.semanticscholar.org/paper/ed7c3d6259cae62c460ac563ce8380ba2ba8194f","88","529","52","False","['Medicine']"
"be5b43ac41e8f3daf2ae22b8510f447f9e3c542a","Are we prepared? : An assessment of preservice science teacher educators' beliefs about nature of science","2006","https://www.semanticscholar.org/paper/be5b43ac41e8f3daf2ae22b8510f447f9e3c542a","53","99","4","True","['Psychology']"
"f5f2cd5b262c63d869dae0f416167555a31524e0","Data, DIKW, Big Data and Data Science","2014","https://www.semanticscholar.org/paper/f5f2cd5b262c63d869dae0f416167555a31524e0","0","20","0","False","['Computer Science']"
"48501ef22e6fb4a67761052f2713ebc8c6d34c40","Neuroscience data and tool sharing","2003","https://www.semanticscholar.org/paper/48501ef22e6fb4a67761052f2713ebc8c6d34c40","81","55","0","False","['Computer Science', 'Medicine']"
"ed269a489feb4bad4dcec579abb5baec2fca01e6","Use of First‐hand and Second‐hand Data in Science: Does data type influence classroom conversations?","2008","https://www.semanticscholar.org/paper/ed269a489feb4bad4dcec579abb5baec2fca01e6","58","61","7","False",""
"6a23f1aa4fa8201b603e6fa6eb6bdccaac7df0af","Database Resources of the BIG Data Center in 2019","2019","https://www.semanticscholar.org/paper/6a23f1aa4fa8201b603e6fa6eb6bdccaac7df0af","38","119","3","True","['Biology', 'Medicine']"
"1007a92869e99162b776872b8bbf1fe53dccca8f","How culture shaped the human genome: bringing genetics and the human sciences together","2010","https://www.semanticscholar.org/paper/1007a92869e99162b776872b8bbf1fe53dccca8f","188","661","22","False","['Biology', 'Medicine']"
"d6c083568f72dca9fbae6ac4e8cb563f1f7563ec","Weaving a Richer Tapestry in Biomedical Science","2011","https://www.semanticscholar.org/paper/d6c083568f72dca9fbae6ac4e8cb563f1f7563ec","4","72","4","True","['Political Science', 'Medicine', 'Sociology']"
"ca11e49e3653cc6e76e9abf0782c232e15337500","Design, Evaluation, and Analysis of Questionnaires for Survey Research","2007","https://www.semanticscholar.org/paper/ca11e49e3653cc6e76e9abf0782c232e15337500","260","526","23","True","['Psychology', 'Computer Science']"
"d9b0f0463075c311bdb4c2a910e6b6a37497e873","Data and Information Quality - Dimensions, Principles and Techniques","2016","https://www.semanticscholar.org/paper/d9b0f0463075c311bdb4c2a910e6b6a37497e873","0","93","8","False","['Computer Science']"
"f97ebadb9e464609ee5278c73ccee97effb06e26","Science and Government","1962","https://www.semanticscholar.org/paper/f97ebadb9e464609ee5278c73ccee97effb06e26","0","126","0","False","['History']"
"01718f6ad9b5074d6255f33d946848e877232640","Biological data sciences in genome research.","2015","https://www.semanticscholar.org/paper/01718f6ad9b5074d6255f33d946848e877232640","60","34","0","True","['Biology', 'Medicine']"
"9130c3ecec4f2cca4b2fe65041e43601c95e296e","Social networking data analysis tools & challenges","2018","https://www.semanticscholar.org/paper/9130c3ecec4f2cca4b2fe65041e43601c95e296e","122","90","3","False","['Computer Science']"
"17c7276c1e520f0f9995555c3a44868f26333d7c","Four case studies of prospective science teachers' beliefs concerning constructivist teaching practices","2002","https://www.semanticscholar.org/paper/17c7276c1e520f0f9995555c3a44868f26333d7c","17","224","16","False","['Psychology']"
"2b005c66432ae438ebb0e6a00dc54cf3d724d9bf","A new method for constructing networks from binary data","2014","https://www.semanticscholar.org/paper/2b005c66432ae438ebb0e6a00dc54cf3d724d9bf","65","287","13","True","['Computer Science', 'Medicine']"
"51e58122d31c651eb28d8167200000973b58e37c","Exploring the process of doing data science via an ethnographic study of a media advertising company","2015","https://www.semanticscholar.org/paper/51e58122d31c651eb28d8167200000973b58e37c","20","18","1","False","['Computer Science']"
"19b52e6929315745098155a09ba8e16e996fd9d5","BUILDING A DATA‐MINING GRID FOR MULTIPLE HUMAN BRAIN DATA ANALYSIS","2005","https://www.semanticscholar.org/paper/19b52e6929315745098155a09ba8e16e996fd9d5","54","48","1","False","['Computer Science']"
"262c7517026f78748b2b4ff973af0623985a6976","Statistics Explained: A Guide for Social Science Students","1995","https://www.semanticscholar.org/paper/262c7517026f78748b2b4ff973af0623985a6976","0","211","20","False","['Mathematics', 'Sociology']"
"6b421a71c2badc1c876452c3e590a00add46ae6c","Systems Biology in the Context of Big Data and Networks","2014","https://www.semanticscholar.org/paper/6b421a71c2badc1c876452c3e590a00add46ae6c","110","65","5","True","['Computer Science', 'Medicine']"
"f2a066731bd46ad57cc62916e3221a5b3730a4d9","Emotion Elicitor or Emotion Messenger?","2008","https://www.semanticscholar.org/paper/f2a066731bd46ad57cc62916e3221a5b3730a4d9","52","47","2","True","['Psychology', 'Medicine']"
"73b4207853e22f543986af653853404e01277c8f","A classification framework for data marketplaces","2016","https://www.semanticscholar.org/paper/73b4207853e22f543986af653853404e01277c8f","66","46","4","True","['Computer Science']"
"79730dbc6a9ae0341e421af510d14deab32f5fcf","Theory of highly directional emission from a single subwavelength aperture surrounded by surface corrugations.","2003","https://www.semanticscholar.org/paper/79730dbc6a9ae0341e421af510d14deab32f5fcf","2","565","7","True","['Physics', 'Medicine']"
"3b4fe34dd8c8cf94d2a30bebfb458fb903a87e86","Highly ordered mesoporous silica films with perpendicular mesochannels by a simple Stöber-solution growth approach.","2012","https://www.semanticscholar.org/paper/3b4fe34dd8c8cf94d2a30bebfb458fb903a87e86","47","211","1","False","['Medicine']"
"cecd7b21301e2fece1aa1c457f9b0d8b2d1e1841","Power-efficient access-point selection for indoor location estimation","2006","https://www.semanticscholar.org/paper/cecd7b21301e2fece1aa1c457f9b0d8b2d1e1841","35","269","23","True","['Computer Science']"
"60e60708be364ff5af9cb25221a2ffd9a2fdaaa5","The analysis of household surveys","1997","https://www.semanticscholar.org/paper/60e60708be364ff5af9cb25221a2ffd9a2fdaaa5","346","1097","91","True","['Economics']"
"e1cb82f9a408cd5994510eea40ca588f04b378d0","Data Science Professional Uncovered: How the EDISON Project will Contribute to a Widely Accepted Profile for Data Scientists","2015","https://www.semanticscholar.org/paper/e1cb82f9a408cd5994510eea40ca588f04b378d0","20","38","0","True","['Computer Science']"
"02d731a5ba2f2ff51feb22ad9429c393cec37373","TiSeG: A Flexible Software Tool for Time-Series Generation of MODIS Data Utilizing the Quality Assessment Science Data Set","2008","https://www.semanticscholar.org/paper/02d731a5ba2f2ff51feb22ad9429c393cec37373","67","100","3","False","['Computer Science']"
"54e953da1dca450ce29c0aec21a0eef3d8c649a1","Science in the Modern World Polity: Institutionalization and Globalization","2002","https://www.semanticscholar.org/paper/54e953da1dca450ce29c0aec21a0eef3d8c649a1","0","285","18","True","['Political Science']"
"f92b872076fee735f741ec4fe802e71e89ba1b25","AIRS: Improving Weather Forecasting and Providing New Data on Greenhouse Gases.","2006","https://www.semanticscholar.org/paper/f92b872076fee735f741ec4fe802e71e89ba1b25","29","559","19","True","['Environmental Science']"
"fef115069a84971a348f3ccd2e35c860454793bc","Harnessing the heart of big data.","2015","https://www.semanticscholar.org/paper/fef115069a84971a348f3ccd2e35c860454793bc","14","48","1","True","['Biology', 'Medicine']"
"750e3d62d1bbae2ca2bd012599e30f96d1d329b4","Three-dimensional analysis of plant structure using high-resolution X-ray computed tomography.","2003","https://www.semanticscholar.org/paper/750e3d62d1bbae2ca2bd012599e30f96d1d329b4","33","147","3","False","['Biology', 'Medicine']"
"32178716b9fd8563f11f2690d2291ec74fdf074f","Practical Use of the Information-Theoretic Approach","1998","https://www.semanticscholar.org/paper/32178716b9fd8563f11f2690d2291ec74fdf074f","0","317","20","False","['Computer Science']"
"737b49c719f0ef7f663aec7f73e0e02a15934cf2","Editor's Note: Scientific ""Agenda"" of Data Science","2008","https://www.semanticscholar.org/paper/737b49c719f0ef7f663aec7f73e0e02a15934cf2","0","12","0","True","['Computer Science']"
"5fe8ed6e2c75a3b352be695f423cc2fac19446fa","Multiplex single-cell profiling of chromatin accessibility by combinatorial cellular indexing","2015","https://www.semanticscholar.org/paper/5fe8ed6e2c75a3b352be695f423cc2fac19446fa","47","679","14","True","['Biology', 'Medicine']"
"0b7b522d1aa5cb364f5179779d460b3ed8e571c6","An analysis of frequency of hands‐on experience and science achievement","1996","https://www.semanticscholar.org/paper/0b7b522d1aa5cb364f5179779d460b3ed8e571c6","23","207","11","True","['Psychology']"
"43e03cd4f9e6b524f3ae552282b4d3605a1c13bb","Solar cycle variation of stratospheric ozone: Multiple regression analysis of long‐term satellite data sets and comparisons with models","2006","https://www.semanticscholar.org/paper/43e03cd4f9e6b524f3ae552282b4d3605a1c13bb","77","182","23","True","['Environmental Science']"
"f018f775d72bd86200cba2e623ae84449147f49f","Data integration in the era of omics: current and future challenges","2014","https://www.semanticscholar.org/paper/f018f775d72bd86200cba2e623ae84449147f49f","96","303","9","True","['Computer Science', 'Medicine']"
"d9ae6b1b712aac2c3a6d8dfe9af5975b88f53ab1","Wetland creation and restoration: the status of the science.","1990","https://www.semanticscholar.org/paper/d9ae6b1b712aac2c3a6d8dfe9af5975b88f53ab1","0","394","10","True","['Environmental Science']"
"baeb633ce8bacd021c6d2b9d81f8b82a7331786d","Drones in science: Fly, and bring me data","2013","https://www.semanticscholar.org/paper/baeb633ce8bacd021c6d2b9d81f8b82a7331786d","0","60","2","True","['Medicine', 'Geography', 'Computer Science']"
"3f2f4c3403a33055346a7e450b80be9df5d8100d","The biomechanics of running.","1998","https://www.semanticscholar.org/paper/3f2f4c3403a33055346a7e450b80be9df5d8100d","107","1122","116","False","['Computer Science', 'Medicine']"
"5a59b912be20127badacf800750c0811922886db","Ratings and rankings: Voodoo or science?","2011","https://www.semanticscholar.org/paper/5a59b912be20127badacf800750c0811922886db","67","261","11","True","['Mathematics', 'Engineering']"
"fb3ad3293db395a272ff9ed9b119b93308b85c88","A methodology for systematic mapping in environmental sciences","2016","https://www.semanticscholar.org/paper/fb3ad3293db395a272ff9ed9b119b93308b85c88","69","228","7","True",""
"d2adff6c96081fe63e1865a5107b0224bff745ed","Ultrasonic locating devices for central venous cannulation: meta-analysis","2003","https://www.semanticscholar.org/paper/d2adff6c96081fe63e1865a5107b0224bff745ed","16","1004","27","True","['Medicine']"
"0f83656cf5db802240ae53cda5d0fa5a712e1c22","The Logic of Scientific Discovery.","1977","https://www.semanticscholar.org/paper/0f83656cf5db802240ae53cda5d0fa5a712e1c22","0","2544","10","False","['Biology', 'Engineering']"
"90c8626afa11a30afb5235d4bbb3a569992773f2","Advancing communication science : merging mass and interpersonal processes","1988","https://www.semanticscholar.org/paper/90c8626afa11a30afb5235d4bbb3a569992773f2","0","351","16","False","['Psychology']"
"91ce79cf6c8f9dbec4bf620a11edd17573dcba99","The Web Observatory: A Middle Layer for Broad Data","2014","https://www.semanticscholar.org/paper/91ce79cf6c8f9dbec4bf620a11edd17573dcba99","6","27","0","True","['Computer Science', 'Medicine']"
"c81cdeabcc3b5a1b6a7d8e8c8ebb1df95fb29cb1","Response to Eric Uslaner's review of A Culture of Corruption: Everyday Deception and Popular Discontent in Nigeria","2010","https://www.semanticscholar.org/paper/c81cdeabcc3b5a1b6a7d8e8c8ebb1df95fb29cb1","4","189","1","True","['Sociology', 'Political Science']"
"43652a20e26007572a606241190914275396995d","Who Aspires to a Science Career? A comparison of survey responses from primary and secondary school students","2015","https://www.semanticscholar.org/paper/43652a20e26007572a606241190914275396995d","113","99","10","True","['Psychology']"
"39c7b6fd414dc707dfa3f9cf703a33eaf57b3202","Integrating Survey Data and Digital Trace Data: Key Issues in Developing an Emerging Field","2019","https://www.semanticscholar.org/paper/39c7b6fd414dc707dfa3f9cf703a33eaf57b3202","71","55","2","True","['Engineering']"
"ed4f5f5d89523020c577f254cc707b6b80d4e025","Handbook of Industrial Mixing: Science and Practice","2003","https://www.semanticscholar.org/paper/ed4f5f5d89523020c577f254cc707b6b80d4e025","0","529","11","False","['Physics']"
"344f2ad712936b456a62991213eeeaf64d53867c","Foundations of Mixed Methods Research: Integrating Quantitative and Qualitative Approaches in the Social and Behavioral Sciences","2012","https://www.semanticscholar.org/paper/344f2ad712936b456a62991213eeeaf64d53867c","0","277","32","False","['Sociology']"
"a9031e865e5a1bf7047ed0c1803d3092f66d7b14","Preservice elementary teachers' conceptions of science: science, theories and evolution*","1989","https://www.semanticscholar.org/paper/a9031e865e5a1bf7047ed0c1803d3092f66d7b14","17","86","5","False","['Psychology']"
"a6078ad365012c1f527c192894a9184daab8e597","Queriosity: Automated Data Exploration","2015","https://www.semanticscholar.org/paper/a6078ad365012c1f527c192894a9184daab8e597","12","31","0","False","['Computer Science']"
"08bedf2299af2c250c50db2ba375fc798436058f","What if there were no significance tests","1997","https://www.semanticscholar.org/paper/08bedf2299af2c250c50db2ba375fc798436058f","0","661","7","True","['Psychology']"
"33b0b0959e9758cc49e7ed6ad7a4368ecb55c618","Data Withholding and the Next Generation of Scientists: Results of a National Survey","2006","https://www.semanticscholar.org/paper/33b0b0959e9758cc49e7ed6ad7a4368ecb55c618","18","92","5","False","['Medicine']"
"676606723782fbb79de6c24c49dd179c257fe3c3","Rating health information on the Internet: navigating to knowledge or to Babel?","1998","https://www.semanticscholar.org/paper/676606723782fbb79de6c24c49dd179c257fe3c3","18","734","11","True","['Medicine', 'Political Science']"
"8239fdb781124770284f82ccce79b5ba532d5feb","A review of data mining applications in crime","2016","https://www.semanticscholar.org/paper/8239fdb781124770284f82ccce79b5ba532d5feb","169","61","1","True","['Computer Science']"
"6a3cabd7e1533497c53c4a8559fbfc7ae042653d","Impact of professional development on teacher practice: Uncovering connections","2010","https://www.semanticscholar.org/paper/6a3cabd7e1533497c53c4a8559fbfc7ae042653d","36","219","15","False","['Psychology']"
"fcb8e48059e882578ba873286e0b7fbd25806899","Simplifying Inquiry Instruction: Assessing the Inquiry Level of Classroom Activities","2005","https://www.semanticscholar.org/paper/fcb8e48059e882578ba873286e0b7fbd25806899","0","213","14","False","['Psychology']"
"a56e3a71af4bb91ffcd04d4a8a60b8409439d67e","Computational Intelligence Applications in Modeling and Control","2015","https://www.semanticscholar.org/paper/a56e3a71af4bb91ffcd04d4a8a60b8409439d67e","0","205","0","False","['Computer Science']"
"429c4205c97437058f5545a770db02009dac8c10","Handbook of emergent methods","2008","https://www.semanticscholar.org/paper/429c4205c97437058f5545a770db02009dac8c10","0","322","7","False","['Sociology']"
"f92b872076fee735f741ec4fe802e71e89ba1b25","AIRS: Improving Weather Forecasting and Providing New Data on Greenhouse Gases.","2006","https://www.semanticscholar.org/paper/f92b872076fee735f741ec4fe802e71e89ba1b25","29","559","19","True","['Environmental Science']"
"a5aa2189d02c9c81857b31925354445029bb63b6","Spatio-temporal clustering","2010","https://www.semanticscholar.org/paper/a5aa2189d02c9c81857b31925354445029bb63b6","64","134","5","True","['Geography', 'Computer Science']"
"54ffba1e7abd6305f0bd7fcd67d45c202330b25b","RNA Sequencing Data: Hitchhiker's Guide to Expression Analysis","2019","https://www.semanticscholar.org/paper/54ffba1e7abd6305f0bd7fcd67d45c202330b25b","0","49","3","True","['Biology']"
"1b6c991f9823e8b3b947dea3de147b0b516acfee","The Scientific Method in Practice: Reproducibility in the Computational Sciences","2010","https://www.semanticscholar.org/paper/1b6c991f9823e8b3b947dea3de147b0b516acfee","58","152","7","True","['Computer Science']"
"39c7b6fd414dc707dfa3f9cf703a33eaf57b3202","Integrating Survey Data and Digital Trace Data: Key Issues in Developing an Emerging Field","2019","https://www.semanticscholar.org/paper/39c7b6fd414dc707dfa3f9cf703a33eaf57b3202","71","55","2","True","['Engineering']"
"91ce79cf6c8f9dbec4bf620a11edd17573dcba99","The Web Observatory: A Middle Layer for Broad Data","2014","https://www.semanticscholar.org/paper/91ce79cf6c8f9dbec4bf620a11edd17573dcba99","6","27","0","True","['Computer Science', 'Medicine']"
"42f1eac96af7b7760823a4f5c321438e0cdda966","Artificial Intelligence Methods in the Environmental Sciences","2008","https://www.semanticscholar.org/paper/42f1eac96af7b7760823a4f5c321438e0cdda966","0","103","0","True","['Computer Science']"
"20847c7bf67480a79b55451226d39bc9c1db83d7","CRAWDAD: A Community Resource for Archiving Wireless Data at Dartmouth","2005","https://www.semanticscholar.org/paper/20847c7bf67480a79b55451226d39bc9c1db83d7","1","130","1","False","['Computer Science']"
"c017f9ac893ebf4dc48c97415f0f095b18d7c43f","Data-based mechanistic modelling of environmental, ecological, economic and engineering systems.","1998","https://www.semanticscholar.org/paper/c017f9ac893ebf4dc48c97415f0f095b18d7c43f","41","297","20","False","['Computer Science']"
"51e9cc82a005981aeefdabfce583c8c0b7cbe1f9","Next-generation Digital Earth","2012","https://www.semanticscholar.org/paper/51e9cc82a005981aeefdabfce583c8c0b7cbe1f9","33","299","15","True","['Engineering', 'Medicine']"
"79a764be93bd28da16f1fd8f7d52eaaba7d40094","A Data-Based Assessment of Research-Doctorate Programs in the United States","2011","https://www.semanticscholar.org/paper/79a764be93bd28da16f1fd8f7d52eaaba7d40094","4","144","6","True","['Computer Science']"
"8f83ae4105b3020bb2fb0830bf94e1d40fd88b8b","High-resolution ab initio three-dimensional x-ray diffraction microscopy.","2006","https://www.semanticscholar.org/paper/8f83ae4105b3020bb2fb0830bf94e1d40fd88b8b","78","510","28","True","['Physics', 'Medicine']"
"de84e808462b8240c75987364a6d518eff7d8813","Statistics: a data science for the 21st century","2015","https://www.semanticscholar.org/paper/de84e808462b8240c75987364a6d518eff7d8813","55","40","2","True","['Computer Science']"
"8440f7d0811ada6c3f0a0025b27a8fc3e6675faa","The knowledge pyramid: a critique of the DIKW hierarchy","2009","https://www.semanticscholar.org/paper/8440f7d0811ada6c3f0a0025b27a8fc3e6675faa","80","310","15","True","['Sociology', 'Computer Science']"
"8f0a2c7e8f32560c8c738d5ac03ad88c96599bf4","Relationship Between Professional Development, Teachers' Instructional Practices, and the Achievement of Students in Science and Mathematics","2003","https://www.semanticscholar.org/paper/8f0a2c7e8f32560c8c738d5ac03ad88c96599bf4","16","110","9","False",""
"60a2e0715bdbd512f412d0bf9a0dbd6aeff78a5b","Dynamic metabolomic data analysis: a tutorial review","2009","https://www.semanticscholar.org/paper/60a2e0715bdbd512f412d0bf9a0dbd6aeff78a5b","84","97","3","True","['Medicine', 'Computer Science']"
"7575b2ba81288af892d863d2c2c7c1a8178808db","PRELIMINARY RESULTS FROM NEOWISE: AN ENHANCEMENT TO THE WIDE-FIELD INFRARED SURVEY EXPLORER FOR SOLAR SYSTEM SCIENCE","2011","https://www.semanticscholar.org/paper/7575b2ba81288af892d863d2c2c7c1a8178808db","70","444","72","True","['Geology', 'Physics']"
"8b02bd211d3e1c169ae8048ddc8fef072adacb6d","The Science of Public Health Surveillance","1989","https://www.semanticscholar.org/paper/8b02bd211d3e1c169ae8048ddc8fef072adacb6d","25","102","1","False","['Medicine']"
"86aa05a4a38d81d95afe31daa6e339237562bd41","A Survey of Dimension Reduction Techniques","2002","https://www.semanticscholar.org/paper/86aa05a4a38d81d95afe31daa6e339237562bd41","93","1165","57","True","['Computer Science']"
"318adebd6473b6aa0370353bc7d0a1a973fa6c75","A caveat concerning independence estimating equations with multivariate binary data.","1995","https://www.semanticscholar.org/paper/318adebd6473b6aa0370353bc7d0a1a973fa6c75","21","178","16","False","['Mathematics', 'Medicine']"
"14480a662c1ac5cc27c7c5a92432ada3c4113073","Ontogeny in marine tagging and tracking science: technologies and data gaps","2012","https://www.semanticscholar.org/paper/14480a662c1ac5cc27c7c5a92432ada3c4113073","217","148","6","True","['Biology']"
"2fb9bad99703bb062b8b200da2285e3115f50ae2","Do spatial effects really matter in regression analysis","1988","https://www.semanticscholar.org/paper/2fb9bad99703bb062b8b200da2285e3115f50ae2","0","506","8","False","['Geography', 'Economics']"
"88dde718acafeaedbe9768883d274a81fd8313d7","DLHub: Model and Data Serving for Science","2019","https://www.semanticscholar.org/paper/88dde718acafeaedbe9768883d274a81fd8313d7","43","36","0","True","['Computer Science', 'Mathematics']"
"37391bc170e71b8397e67c9c8d1772f49685bf59","Modelling scale in geographical information science","2001","https://www.semanticscholar.org/paper/37391bc170e71b8397e67c9c8d1772f49685bf59","0","119","3","False","['Computer Science']"
"a1fd4f1fafd2a453696ded5f7e4af15ebac25dc3","Stochastic Dynamical Systems: Concepts, Numerical Methods, Data Analysis","1993","https://www.semanticscholar.org/paper/a1fd4f1fafd2a453696ded5f7e4af15ebac25dc3","0","135","6","False","['Computer Science']"
"4c3511741e96727da68a417be9f7aa595e04d971","Attitudes To Science: Issues and Concerns.","1998","https://www.semanticscholar.org/paper/4c3511741e96727da68a417be9f7aa595e04d971","0","105","5","False","['Political Science']"
"0ce630b91b8cf82a418b04352388400ca20de96a","Ethics, The Social Sciences, and Policy Analysis","1983","https://www.semanticscholar.org/paper/0ce630b91b8cf82a418b04352388400ca20de96a","0","110","0","False","['Political Science']"
"daed7a88280ec8c385a1eb6dd4532563b5daae64","Spatio-temporal filling of missing points in geophysical data sets","2006","https://www.semanticscholar.org/paper/daed7a88280ec8c385a1eb6dd4532563b5daae64","54","279","15","True","['Computer Science']"
"6572b1be44c13e11fca714fa7a88ec3ccc3c21a0","Replicability and Generalizability of Posttraumatic Stress Disorder (PTSD) Networks: A Cross-Cultural Multisite Study of PTSD Symptoms in Four Trauma Patient Samples","2018","https://www.semanticscholar.org/paper/6572b1be44c13e11fca714fa7a88ec3ccc3c21a0","93","186","14","True","['Psychology', 'Medicine']"
"cdf7a27064cbd499d5a5bee00595d9c66023de4c","Primary teachers' understanding in science and its impact in the classroom","1997","https://www.semanticscholar.org/paper/cdf7a27064cbd499d5a5bee00595d9c66023de4c","12","203","25","False","['Psychology']"
"b2a98537180a9388255b5eb7ae9b584d1284e410","Overview of the Mars Pathfinder Mission: Launch through landing, surface operations, data sets, and science results","1999","https://www.semanticscholar.org/paper/b2a98537180a9388255b5eb7ae9b584d1284e410","55","135","3","True","['Geology']"
"b77a4554747063c433c2161fff69fbfc0723c195","Returnee Entrepreneurs, Science Park Location Choice and Performance: An Analysis of High–Technology SMEs in China","2007","https://www.semanticscholar.org/paper/b77a4554747063c433c2161fff69fbfc0723c195","108","198","11","True","['Economics']"
"5f5fd2f61904895e7c7e5b42ea0c2e12a56e3179","Predicting poverty and wealth from mobile phone metadata","2015","https://www.semanticscholar.org/paper/5f5fd2f61904895e7c7e5b42ea0c2e12a56e3179","64","418","16","True","['Medicine', 'Business']"
"4c8ea6c96ab94946201c3e0659feb8de6772994e","Feminist Approaches to Social Science: Epistemological and Methodological Tenets","2000","https://www.semanticscholar.org/paper/4c8ea6c96ab94946201c3e0659feb8de6772994e","58","376","36","False","['Sociology', 'Medicine']"
"48c5878f1ee30de8ae5d1ad20c487b511ed6fe98","Spatial Polygamy and Contextual Exposures (SPACEs)","2013","https://www.semanticscholar.org/paper/48c5878f1ee30de8ae5d1ad20c487b511ed6fe98","149","133","3","True","['Sociology', 'Medicine']"
"14c0e8a29686f03c7e1dfbb745f91588eb5c86b3","Choosing a qualitative data analysis tool: a comparison of NVivo and Leximancer","2014","https://www.semanticscholar.org/paper/14c0e8a29686f03c7e1dfbb745f91588eb5c86b3","50","289","13","True","['Psychology']"
"9c68ad5928188320d80563aa7633f8b3a51dcc98","Spatial data mining and geographic knowledge discovery - An introduction","2009","https://www.semanticscholar.org/paper/9c68ad5928188320d80563aa7633f8b3a51dcc98","88","274","11","False","['Geography', 'Computer Science']"
"e03b70a933c4f4667a5db1d282b89ceabb508b4f","Linking multiple workflow provenance traces for interoperable collaborative science","2010","https://www.semanticscholar.org/paper/e03b70a933c4f4667a5db1d282b89ceabb508b4f","36","49","1","True","['Computer Science']"
"161f52e48dd12db7f1b26604c3c16611ce0179f8","Bibliometric cartography of information retrieval research by using co-word analysis","2001","https://www.semanticscholar.org/paper/161f52e48dd12db7f1b26604c3c16611ce0179f8","41","529","22","False","['Computer Science']"
"141deb4acfadd807d2591310f90ef722d0b5356f","A NATIONAL ANALYSIS OF DIVERSITY IN SCIENCE AND ENGINEERING FACULTIES AT RESEARCH UNIVERSITIES","2005","https://www.semanticscholar.org/paper/141deb4acfadd807d2591310f90ef722d0b5356f","26","282","28","False","['Political Science']"
"ab339d5205b740896783d6d7a57dc0c1f3a0357d","Science teachers' attempts at integrating feminist pedagogy through collaborative action research","2007","https://www.semanticscholar.org/paper/ab339d5205b740896783d6d7a57dc0c1f3a0357d","59","82","9","False","['Sociology']"
"1ab30dce5e97e8ba589590bd15ffe18a2cdc703b","INVITED PAPER: INFORMATION THEORY IN WILDLIFE SCIENCE: CRITIQUE AND VIEWPOINT","2005","https://www.semanticscholar.org/paper/1ab30dce5e97e8ba589590bd15ffe18a2cdc703b","56","159","9","False","['Computer Science']"
"c69480313a5a87f8128585159b6d61a27af85aba","Participation of life-science faculty in research relationships with industry.","1996","https://www.semanticscholar.org/paper/c69480313a5a87f8128585159b6d61a27af85aba","3","437","36","False","['Medicine']"
